frag_c14	frag_c39	3	481	181037.0	194980.0	1.0770174052817931	R
frag_c14	frag_c3	1	159	128771.0	0.0	0.0	R
frag_c14	frag_c40	1	144	73364.0	0.0	0.0	F
frag_c14	frag_c40	1	164	36345.0	0.0	0.0	R
frag_c14	frag_c41	1	162	32393.0	0.0	0.0	R
frag_c14	frag_c42	1	154	94967.0	0.0	0.0	F
frag_c14	frag_c43	1	164	70165.0	0.0	0.0	F
frag_c14	frag_c43	2	318	115263.5	56731.0	0.4921852971669262	R
frag_c14	frag_c44	3	480	82543.0	67572.0	0.8186278666876659	F
frag_c14	frag_c44	3	487	90219.0	105178.0	1.165807645839568	R
frag_c14	frag_c45	1	154	61878.0	0.0	0.0	F
frag_c14	frag_c45	4	620	167924.5	71237.75	0.42422487486936095	R
frag_c14	frag_c46	1	155	93186.0	0.0	0.0	R
